SITE_ID,VISIT_NO,mic_log_above_dl,DOY_COL,E_pr_gt90,E_pr_gt90_jja,E_pr_gt90_mam,E_pr_gt95,E_pr_gt95_jja,E_pr_gt95_mam,E_pr_gt99,E_pr_gt99_jja,E_pr_gt99_mam,MONTH_COL,TN_tn_log,TN_tn_ugl,TP_tp_log,TP_tp_ugl,airtemp_ann,airtemp_jja,airtemp_mam,area_ha,area_ha_log,cur_NANI,cur_NANI_FERT,cur_NANI_FERT_log,cur_NANI_arcsinh,cur_NAPI,cur_NAPI_FERT,cur_NAPI_FERT_log,cur_NAPI_arcsinh,depth_m,depth_m_log,flux_NFERTxE_pr_gt90,flux_NFERTxE_pr_gt95,flux_NFERTxE_pr_gt99,flux_NFERTxprec_tot_ann_mm,flux_NFERTxprec_tot_ann_mm_log,flux_PFERTxE_pr_gt90,flux_PFERTxE_pr_gt95,flux_PFERTxE_pr_gt99,flux_PFERTxprec_tot_ann_mm,flux_PFERTxprec_tot_ann_mm_log,flux_Q_TN,flux_lnQ_TN,lat_dd,lon_dd,pdsi_ann,pdsi_jja,pdsi_mam,prec_tot_ann_mm,prec_tot_ann_mm_log,prec_tot_jja_mm,prec_tot_jja_mm_log,prec_tot_mam_mm,prec_tot_mam_mm_log,strat_buoy_freq_s2,strat_surfminbot,strat_thermod_log,strat_thermod_m,temp_bot,temp_mean,temp_surf
NLA06608-1884,1,-0.967584026262,199,955.122036693,443.495361781,229.594928881,658.133168419,396.077097506,82.3720882292,202.541537827,168.578643579,0.0,7,7.75533881285,2334.0,3.66356164613,39.0,10.6957360204,24.2457719444,11.4164855072,39.9966532,3.68879578061,7520.30819,7266.76256,8.89106615635,9.6185095838,512.5919317,1004.073445,6.91182044997,6.93262820588,13.4,2.59525470696,6940645.05647,4782497.46776,1471821.26393,8451669.86755,15.9498745973,959012.673778,660814.037683,203366.579642,1167796.14166,13.9706288909,10359.8959613,8.93605287341,41.7916129,-91.5353278,-1.72053530865,-1.73772739034,-1.94360341345,1163.05848688,7.05880844092,503.051647125,6.22069284301,289.198771636,5.66711424282,0.00901314392869,17.3,1.84820909886,6.34843990747,8.6,17.5142857143,25.9
NLA06608-1893,1,-0.634878272436,193,224.30561379,16.6261756056,42.3375043675,156.682440892,11.8606670743,29.2135744235,0.0,0.0,0.0,7,6.36475075685,581.0,5.71042701737,302.0,10.327683509,23.5497302777,10.3132155797,881.7682044,6.78192921466,131.1873801,38.38632586,3.64770129878,5.56978839019,2.798443992,9.089189764,2.20708576934,1.75270542998,7.0,1.94591014906,8610.26838317,6014.46323262,0.0,12889.5233641,9.46417011806,2038.75628887,1424.11643795,0.0,3052.00670288,8.02355458863,3396.20487025,7.82076927254,41.4050068,-117.1542995,-2.40052888058,-3.26362278057,-2.21503537081,335.784242834,5.81646881928,17.6057072449,2.86822312476,74.8877954131,4.31599093216,0.001679590226,2.1,-0.69314718056,0.5,19.0,20.025,21.1
NLA06608-1906,1,-1.20397280433,201,908.820646507,148.316996872,390.720542232,636.386861314,90.7069864442,309.077163712,196.704900938,0.0,149.054223149,7,5.90808293817,368.0,2.63905732962,14.0,10.0892634177,21.0625925965,7.56634057971,50.60959858,3.92414125356,5424.966464,1055.584359,6.96184978735,9.29191418569,875.4860127,133.7458843,4.89594161371,7.46792668197,3.5,1.2527629685,959336.859589,671760.017076,207638.616769,1408098.70775,14.1577509182,121551.021037,85114.1235233,26308.4709221,178410.569694,12.0918427445,21233.4239201,9.65368721914,41.8621338,-71.5531782,0.071940750561,0.943772321398,1.20041529699,1333.95184927,7.19590113082,230.990230286,5.44237541649,501.413817167,6.21743174252,0.011877807493,3.1,1.01160091168,2.75,23.3,25.7142857143,26.4
NLA06608-1908,1,-2.30258509299,219,824.21197941,175.392606458,177.741226018,581.12026205,156.204024333,106.753392607,154.53111839,50.966775854,0.0,8,5.22035582508,185.0,2.30258509299,10.0,14.7529460661,25.7637927777,14.7585507246,15.19424999,2.72091706615,2765.735859,1339.992009,7.20041892949,8.61820922525,276.348181,212.5186289,5.35902964993,6.31481205018,6.1,1.80828877118,1104437.46613,778696.507415,207070.463784,1613964.80539,14.2942043217,175160.399787,123498.881317,32840.7414026,255969.875365,12.4528150422,38121.4651482,10.2388881922,38.0635657,-86.6622935,0.0266594815188,-1.28910210679,2.86304757449,1204.45853001,7.09378539225,259.920431558,5.56037555171,273.677006069,5.61194860108,0.0173862606127,15.7,1.49457237353,4.45743003015,15.1,26.0714285714,30.8
NLA06608-1910,1,0.182321556794,192,458.832491582,138.557239057,77.0404040404,354.132154882,106.557239057,33.0,84.4646464646,24.4646464646,0.0,7,6.72142570079,830.0,3.61091791264,37.0,7.37995748163,20.5972183891,6.29882218071,31.72826483,3.45720791863,584.1239573,99.55180985,4.60067821066,7.06326112922,30.56245731,12.9729648,2.56286756126,4.11318709127,1.8,0.587786664902,45677.604955,35254.4969446,8408.60842389,66477.643425,11.104620981,5952.41776239,4594.14397983,1095.75688543,8662.94775995,9.06681033162,1600.03137165,7.06813391531,45.8733973,-87.8006757,-2.76091611796,-3.0224084032,-1.41464491548,667.769310524,6.50394277036,197.935717989,5.28794232136,137.518403318,4.92375775046,0.00876334841433,2.2,0.182321556794,1.2,20.8,22.2,23.0
NLA06608-1953,1,-0.0725706928348,237,296.042124467,13.2487846241,65.6833804409,203.914055193,13.2487846241,47.4771879337,67.0494732515,0.0,21.8399866386,8,5.42053499927,226.0,2.7080502011,15.0,7.16617095195,18.5777012922,6.19714673913,256.4082239,5.54677079903,292.2302627,119.9221656,4.78684291234,6.3706921704,20.93971641,17.23263155,2.84680476958,3.73536451811,12.5,2.52572864431,35502.0126749,24453.815095,8040.71803466,88208.4446445,11.3874579817,5101.58485422,3513.97578101,1155.43886816,12675.4184145,9.44741983892,7293.34113517,8.58507243759,47.0994565,-113.4075253,-1.30036504788,-1.56215334089,-0.495870050891,735.547462833,6.60061506934,71.0522105518,4.26341496668,163.637259624,5.09765214655,0.00338175406415,6.8,2.07847137764,7.99224245134,11.4,15.7230769231,18.2
NLA06608-1968,1,-1.83258146375,235,363.628761011,111.912595813,185.731152042,284.964306143,71.2314380506,155.425923807,109.5540556,41.7357281776,49.5924951379,8,7.63819824429,2076.0,5.54126354516,255.0,8.24823031268,23.6157492994,7.90768568841,87.76730968,4.4746891042,88.50906326,182.1965826,5.20508622834,5.17628404829,26.98265365,37.39792782,3.621615297,3.98868458256,1.8,0.587786664902,66251.9175913,51919.5227422,19960.3745403,74024.2634538,11.212148203,13598.9621576,10657.0745524,4097.09466372,15194.3248445,9.62867727162,3253.71145642,7.77790701034,48.1339957,-108.1899505,0.08863689246,1.7908606242,-0.529915780267,406.287880911,6.00706197462,116.590858144,4.75867086727,203.056217163,5.31348287254,0.00641692400638,1.9,-1.38629436112,0.25,16.7,17.2,18.6
NLA06608-1975,1,-1.96611285637,220,738.186403351,308.861340515,227.295667265,534.083387193,251.876349491,143.014290844,217.319593058,128.37443447,88.9451585877,8,6.60529792095,739.0,2.8903717579,18.0,8.89077681644,23.5836680646,9.75223657084,2359.151035,7.76605710237,5896.873518,7791.621178,8.96080422735,9.37532476499,-9.018366573,1114.464738,7.01612951303,-2.89547019298,32.0,3.4657359028,5751668.81366,4161375.43047,1693271.94367,6887563.80941,15.7452279969,822682.716606,595217.102178,242195.02334,985154.029046,13.8005532826,5089.73156953,8.22533577132,43.3411448,-95.1264533,-0.125818260877,-1.27862052635,0.903151870806,883.970569418,6.78442376957,347.632054533,5.85114460586,270.833376776,5.60150378594,0.00580292020972,11.6,2.65959740425,14.2905346319,13.2,21.4956521739,24.8
NLA06608-2010,1,-0.430782916092,200,820.980912863,242.740248963,170.707053942,431.422406639,86.5966804979,73.6937759336,86.8365145228,0.0,0.0,7,6.20253551719,494.0,3.17805383035,24.0,19.64082392,28.0663607125,18.8743931159,30.74814426,3.42582964316,1867.488549,430.7296674,6.06548067151,8.22549703751,392.4887937,43.41721608,3.77085604632,6.66565678916,4.6,1.5260563035,353620.835539,185826.429721,37403.0630186,563759.156636,13.242382412,35644.7056913,18731.1598508,3770.19971467,56826.4853185,10.9477577868,16160.1373098,9.38065822893,31.1963324,-89.3033561,-2.92466974258,-2.97117877007,-2.93195748329,1308.84682274,7.17690174053,398.124414716,5.98676455622,257.124414716,5.54956007171,0.00303917232309,2.8,1.2527629685,3.5,26.51,28.08,29.31
NLA06608-2036,1,-2.20727491319,192,915.6875,363.0,253.0,657.3125,236.0,195.3125,290.3125,107.0,107.3125,7,5.62762111369,278.0,2.3978952728,11.0,10.7581104497,25.1019358936,11.6680978261,6.618375995,1.88985002188,3517.168523,3333.172595,8.11167986065,8.85855874879,9.093787649,456.3603016,6.12328263261,2.90374815305,5.8,1.75785791755,3052144.48058,2190936.01135,967661.668986,3842314.70889,15.1615855317,417883.423671,299971.330745,132487.100058,526069.337669,13.1731883037,447.851593971,5.79481731408,41.4383916,-93.5509726,-0.21769669652,-0.0668340101838,-0.886174798012,1152.75,7.04990567109,415.875,6.03038473434,342.375,5.83590662758,0.012612246462,16.2,1.44575638667,4.24506183697,12.1,22.7142857143,28.3
NLA06608-2039,1,3.63758615973,221,821.986857143,361.929142857,180.208571429,571.734285714,309.722857143,122.005714286,246.150857143,161.128571429,48.4777142857,8,8.45340105833,4691.0,5.62401750619,277.0,8.81235017569,23.5452873429,9.74746376812,83.45182889,4.42426956587,13061.30429,11399.31535,9.34130857556,10.1705564489,1422.768238,1535.700201,7.33674171302,7.9535070203,1.5,0.405465108108,9370087.39813,6517379.41926,2805951.24425,11479248.8357,16.2560515143,1262325.38173,878012.45749,378013.920791,1546468.73106,14.2514846517,7548.08012894,8.61940392235,43.1041162,-94.8984756,-0.405751178053,-1.68197740806,-0.700403487755,1007.0121304,6.91474293872,403.683851403,6.00063202558,260.641774071,5.56314695143,0.000826332360686,0.2,-0.430782916092,0.65,24.5,24.6,24.7
NLA06608-2056,1,1.4586150227,234,967.694155174,298.92729149,366.250773993,759.050379961,222.837414391,280.292710386,276.849329205,40.3997560747,123.746223848,8,7.64108424917,2082.0,6.34913899138,572.0,10.696216614,25.0435844444,11.5916440217,93.28248783,4.53563239281,4904.993766,3863.352209,8.2592905335,9.191156292,713.2906299,522.6036313,6.25882330159,7.26303662486,6.4,1.85629799037,3738543.35203,2932478.96216,1069566.46754,4627773.58458,15.3475864431,505720.479482,396682.484907,144682.464766,626008.489337,13.3471192112,12998.8727222,9.162973319,41.4695003,-93.9203725,0.11499280049,0.184328672731,-0.358305100638,1197.86479053,7.08829590964,348.308986249,5.85308997735,438.410489287,6.08315566164,0.00763626979164,3.5,1.44691898294,4.25,24.5,26.7333333333,28.0
NLA06608-2087,1,0.0953101798043,206,707.051666667,182.576666667,340.798333333,518.025,135.28,269.368333333,181.421666667,0.0,130.885,7,7.95822719232,2859.0,5.28320372874,197.0,7.14141866884,22.189019227,7.49018115942,24.53417975,3.20006723715,2550.723369,2894.641619,7.97061658925,8.53727949103,272.5545954,593.2326937,6.38558672287,6.30098949004,4.0,1.38629436112,2046661.18112,1499496.72468,525150.706923,2413419.31313,14.696555102,419446.164802,307309.366154,107625.264012,494610.189654,13.1115252357,20879.2266896,9.63686540537,45.5571538,-97.4170706,1.17490065098,2.50567793846,0.841069042683,833.754098361,6.72593851279,215.478688525,5.3728620115,364.057923497,5.89731298546,0.00126321221847,0.5,0.916290731874,2.5,24.8,25.175,25.3
NLA06608-2123,1,1.88706964903,225,643.141082164,212.146693386,278.911823647,527.402004008,150.317034068,244.00240481,194.222044088,68.1402805611,92.7835671343,8,8.00936307663,3009.0,6.41836493594,613.0,7.96412300674,23.0162791907,8.82051177536,20.86737608,3.0381869863,4866.344344,5037.573254,8.52467974789,9.18324547727,705.6700073,1027.953545,6.93532525531,7.25229539906,2.5,0.916290731874,3239870.31406,2656826.2295,978407.774635,4062760.67393,15.2173732695,661119.155346,542144.75966,199651.238737,829035.931921,13.6280187769,7463.1033452,8.60808200471,44.3279402,-97.1167168,-0.0730879676607,0.605956154555,0.692004538741,806.491631799,6.69269352156,255.959205021,5.54501807639,316.288179916,5.75665375976,0.0,0.0,-1.38629436112,0.25,23.5,23.5,23.5
NLA06608-2135,1,2.15176220326,232,585.450118765,217.558194774,207.007719715,459.183491686,181.381235154,160.717339667,173.304631829,106.041567696,38.4875296912,8,7.01840179907,1117.0,3.17805383035,24.0,8.3026481209,23.1239422342,8.86070199275,145.4547605,4.97986511387,3412.974362,3300.75389,8.10190617288,8.82848663903,600.5179306,676.2667791,6.51658764183,7.09094037433,5.3,1.66770682056,1932426.75691,1515651.69641,572035.937665,2399852.86469,14.6909179871,395920.466141,310530.540938,117200.16517,491687.905612,13.105599456,5514.21782223,8.30544049429,44.7083878,-96.4778892,-0.215738102062,0.0477996488656,0.620246888304,727.062042389,6.58901181418,256.396917148,5.54672670137,239.414258189,5.47819534937,0.000428036971337,0.3,1.29885398546,3.6650940089,20.9,21.1166666667,21.2
NLA06608-2162,1,-0.967584026262,190,766.343383585,122.350083752,338.25963149,647.086264657,88.8701842547,317.943048576,257.283082077,0.0,162.417085427,7,5.68697535634,295.0,3.04452243772,21.0,10.4374506323,21.1526424154,7.74793931159,56.91062415,4.04148203987,2273.981293,587.3546075,6.3756287388,8.42243467671,272.2000596,103.5746867,4.6402929631,6.29968786386,10.2,2.32238772029,450115.317276,380069.098996,151116.40369,677452.487964,13.4260947008,79373.7758594,67021.7571297,26648.0146193,119462.635176,11.6907589251,13150.9680155,9.17460604824,41.5113427,-71.5731802,0.474138647318,1.38553667068,2.20960211754,1153.39605634,7.05046596201,194.610704225,5.27100117453,440.513239437,6.0879405004,0.0116878510163,18.52,-1.38629436112,0.25,9.54,19.4713333333,28.06
NLA06608-2170,1,1.48160454092,236,313.227861212,38.163127913,137.002071465,236.977731745,32.1361988607,117.574831693,89.2594510616,0.0,71.9228379078,8,8.53875896933,5109.0,4.1743872699,65.0,6.87116524419,19.0956541907,6.09590126812,83.23066498,4.42161584939,165.9888193,151.6711866,5.0217149316,5.80507668657,8.05465536,28.34297969,3.34437936953,2.78322874366,2.8,1.02961941718,47507.6413862,35942.6937715,13538.0868578,61845.1310614,11.032388653,8877.81090867,6716.65503783,2529.87880858,11557.0750971,9.35505309093,4446.89763559,8.09031737149,47.3058769,-112.4310378,-0.887554407744,-0.724840036237,-0.533386974747,407.757943007,6.0106737214,51.5018015067,3.94161678777,159.416639371,5.07152114843,0.00469568896851,1.4,0.497099831715,1.64394662854,14.2,14.9666666667,15.6
NLA06608-2196,1,-1.07880966137,221,692.215384615,122.151282051,126.0,452.1,39.4179487179,80.5897435897,133.379487179,0.0,0.0,8,6.00881318544,407.0,2.7080502011,15.0,13.0027143309,25.0114467632,13.0994021739,6.92824095,1.93560594981,2355.405203,981.7876613,6.88937505412,8.45761527799,160.8447591,159.1090218,5.06958963895,5.77359651436,3.3,1.19392246847,679608.523577,443866.201674,130950.334783,1075866.53856,13.8886369772,110137.712721,71933.1887558,21221.8797332,174355.493846,12.0688515621,32777.5661059,10.0878550002,39.2938843,-86.4607073,0.364238619804,-0.0310259070247,3.32162570953,1095.82405745,6.9992619231,212.877917415,5.36071884372,249.096947935,5.51784216982,0.00589516515113,2.6,0.796691137734,2.21818908991,28.7,30.4285714286,31.3
NLA06608-2267,1,0.0953101798043,218,764.329168791,418.043600204,118.995155533,570.183749788,371.647033826,63.1474587795,201.200067993,132.711966684,0.0,8,6.67582322163,793.0,3.21887582487,25.0,10.3218604497,22.2175971255,10.0373641304,31.50387015,3.45011040019,5466.521768,4248.448715,8.35430918705,9.29954500787,470.6323706,673.6699939,6.51274036771,6.84722556899,7.6,2.02814824729,3247213.27499,2422396.4191,854788.170323,4385729.08516,15.293866438,514905.626477,384115.683242,135542.448578,695438.331553,13.4522976186,2412.66075144,7.47884086371,41.5178589,-85.300575,0.569305095622,-1.17030999125,1.17435917451,1032.3130581,6.93955725091,473.375391395,6.15988871304,182.394932158,5.20617429303,0.00986778783126,17.3,1.38458886381,3.99318382488,9.4,20.075,26.7
NLA06608-2354,1,-1.60943791243,194,738.46395806,129.115334207,334.249017039,592.114023591,63.0052424639,317.009174312,166.956749672,0.0,166.956749672,7,5.80211837538,331.0,2.48490664979,12.0,10.6024072533,21.2856632487,7.88568387681,21.67328286,3.07608029738,3794.724476,654.8769093,6.48444729324,8.93451428327,554.9862001,85.78291619,4.45181987466,7.01209124097,14.5,2.67414864943,483602.994484,387761.801722,109336.120212,729756.928956,13.5004667836,63347.5918236,50793.2676606,14322.0368645,95591.5174084,11.4678393651,13153.2870121,9.17478236927,41.7054484,-71.4588945,0.630000220405,1.56503272057,1.90838319725,1114.34212841,7.0160194904,185.08003518,5.22078835412,445.635004398,6.09950024118,0.0152522680857,18.98,1.11778103554,3.05806094054,7.6,15.728,26.58
NLA06608-2507,1,-1.56064774826,192,759.351898657,192.127816866,184.287345067,503.298107794,79.2060629521,133.150996956,176.330752708,49.0561437864,93.1589058148,7,7.00397413672,1101.0,3.52636052462,34.0,12.2741240849,24.1844729716,12.620150164,590.627289,6.3811851738,6374.934974,6841.026231,8.83069303313,9.45327635653,262.511091,1087.924066,6.9920266327,6.26344414092,12.2,2.50143595174,5194746.25727,3443075.55743,1206283.30461,7627964.71975,15.8473316206,826117.205112,547550.123841,191834.469447,1213070.39514,14.0086652202,7669.98450152,8.6354252737,40.0751952,-86.0555008,1.16265344189,1.24061163244,4.014943449,1115.03222794,7.01663858746,275.678105791,5.61923390171,283.137227279,5.64593168216,0.00823978699359,16.9,1.95513334178,7.06486100201,10.4,20.1384615385,27.3
NLA06608-2593,1,-1.83258146375,207,569.403454231,412.080915371,42.0154576857,324.923229706,276.05328152,0.0,39.4056131261,39.4056131261,0.0,7,7.1981835771,1337.0,3.7135720667,41.0,23.1073147876,28.3626741183,21.6313496377,289.813335,5.66923704332,3769.918398,1950.509469,7.57584588359,8.92795583327,657.7835558,276.6935347,5.62291052078,7.18202369301,4.0,1.38629436112,1110626.82916,633765.83624,76861.0215342,1969851.78178,14.4934688602,157550.254422,89904.1569335,10903.2783829,279437.378284,12.5405334974,2110.66468649,7.34511359416,28.092104,-81.7071327,-3.58705702876,-3.82334889732,-2.94753063692,1009.9165439,6.91762297662,542.589275192,6.29635263444,111.901296405,4.71761720064,0.00204183513963,1.5,0.120692229587,1.12827760846,28.8,29.34,30.3
NLA06608-2629,1,-1.83258146375,191,409.996111659,233.291298135,0.0,273.313154302,177.624118922,0.0,101.927227453,69.712818187,0.0,7,7.08002649992,1188.0,4.18965474203,66.0,22.7630462005,28.1495658068,21.1737649154,3565.564896,8.1790777764,3578.14013,1202.975999,7.09255376482,8.87574562773,659.9182849,150.6557085,5.01499715732,7.18526377122,2.3,0.832909122935,493215.482009,328789.164836,122616.008271,1417007.33757,14.1640576969,61768.2546842,41176.1869037,15355.9186674,177460.102752,12.0865010894,544.451654829,5.99013455024,28.8421823,-81.2730717,-3.61812301283,-3.88697414286,-3.60042653257,1177.91821179,7.07150393208,521.103081776,6.25594787588,125.188056912,4.82981706204,0.00100692481901,0.2,0.500775287912,1.65,30.5,30.64,30.7
NLA06608-2640,1,2.8903717579,221,625.004196429,217.768171583,316.197950311,504.991020963,186.759910714,273.408951864,263.331809006,79.8422127329,183.489596273,8,7.01481435128,1113.0,3.87120101091,48.0,12.5543343964,25.6732511644,12.9148668777,644.459313,6.46841169083,2311.655397,4065.898006,8.31038990927,8.43886639629,312.3991939,559.9239051,6.32780089075,6.43743157982,12.2,2.50143595174,2541203.316,2053241.98518,1070680.27715,2946824.73825,14.8962387887,349954.790368,282756.544498,147445.774836,405813.82333,12.9136497702,15310.831794,9.32667121728,40.3617015,-100.7051997,2.55258867852,3.71237912431,2.65300158015,724.766025586,6.58584887944,249.654442325,5.520077731,346.641854674,5.84829212785,0.00417590177677,6.3,2.13573314345,8.46324900848,21.0,25.2636363636,27.3
NLA06608-2644,1,-0.356674943939,232,672.519615245,99.02605234,112.539029484,434.765205369,72.2816241286,68.4922686225,68.6167354663,0.0,0.0,8,7.1228666586,1240.0,4.7957905456,121.0,13.020609998,24.5648427529,12.8801884579,79.48451611,4.37556223678,4966.946356,4391.87447,8.38751140127,9.20370770566,379.6821011,695.9425481,6.54526711109,6.6324832413,6.1,1.80828877118,2953621.72877,1909434.2059,301356.088709,4946689.79319,15.4142291822,468035.014681,302571.60485,47753.3057227,783859.357285,13.571984892,12407.896936,9.11644379857,39.0793803,-85.2418964,-0.323891045284,-1.2189494548,2.77488637195,1126.3276824,7.02671778093,229.493918202,5.43587652894,241.333857766,5.48618127678,0.00561036849401,6.3,1.36528965368,3.91685741985,21.2,24.9714285714,27.5
NLA06608-2663,1,1.4586150227,191,1113.12827528,427.636904135,345.841628959,820.315268862,332.176891508,305.63674629,219.773860886,63.4588024834,58.2699673787,7,6.32972090552,561.0,2.56494935746,13.0,21.5271321392,27.6676967632,20.3714945652,30.01367711,3.40165318144,2602.737142,1015.512645,6.92314883294,8.55746613465,535.104195,115.4162943,4.74854554255,6.9756095386,1.3,0.262364264467,1130395.83905,833040.528416,223183.13477,1541875.60985,14.2485101618,128473.140613,94677.7484898,25365.4846075,175239.146491,12.0739068714,16724.0000768,9.41495549707,29.2056573,-95.3591772,1.17176724487,2.23220453143,0.0353469777778,1518.32241326,7.32536132886,569.839365024,6.34535450536,416.861923398,6.03275504802,0.0,0.0,-0.69314718056,0.5,30.8,30.8,30.8
NLA06608-2696,1,-1.56064774826,207,1125.79539576,385.951225427,342.981909596,799.844784661,224.716826177,257.49422853,154.910065313,68.3256757631,0.0,7,6.59714570189,733.0,4.31748811354,75.0,19.2976515456,28.32900564,19.5148822464,427.1517693,6.05713938169,7820.284353,2370.886523,7.77101922452,9.6576233798,1185.725361,301.0612092,5.7073135969,7.77125734366,4.6,1.5260563035,2669133.13146,1896341.22044,367274.186128,3282890.10868,15.0042347231,338933.323159,240802.238042,46637.4115804,416869.74733,12.9405290955,18364.590451,9.50853505749,32.8366626,-96.7195609,0.0362799655822,0.877263048677,-2.52853513872,1384.66775058,7.23321549856,476.464821472,6.16639389345,398.917105948,5.98875364079,0.00107027929227,0.68,0.477903913462,1.61269051809,28.6,28.954,29.28
NLA06608-2708,1,-2.20727491319,220,685.591160221,115.439226519,146.527624309,443.560773481,59.955801105,75.1215469613,123.604972376,0.0,41.0552486188,8,5.96100533962,388.0,2.48490664979,12.0,12.8741184405,24.8632357125,13.0570063406,10.88328185,2.38722783657,3566.416791,3235.575821,8.08196218831,8.87246387094,144.6465447,513.9167959,6.24206137667,5.66745227296,6.4,1.85629799037,2218282.1811,1435174.51382,399933.259975,3659502.53164,15.1128377758,352336.812358,227953.331494,63522.6713608,581250.423322,13.2729369642,38353.1455978,10.2449472268,39.5421765,-86.4953308,0.722321480513,0.651669807732,3.75962805748,1131.02048417,7.03087558751,244.813780261,5.50049784097,286.258845438,5.65689645548,0.0131080198894,19.1,1.42642694062,4.16379509406,12.1,24.1571428571,31.2
NLA06608-2779,1,-2.20727491319,199,723.220559335,326.542592593,108.705253212,435.292705971,213.144557823,69.8011337868,197.539002268,155.035941043,0.0,7,6.56948142041,713.0,3.04452243772,21.0,10.8511994908,22.7622619806,10.7835416667,119.5818466,4.78400104572,5810.834475,5170.544688,8.55073331747,9.36062665486,593.2038974,819.8037657,6.7090650015,7.07868607138,13.1,2.57261223021,3739444.22132,2250700.38858,1021384.23885,5691922.51157,15.5545586245,592898.937974,356854.599537,161943.217932,902469.621795,13.7128903086,6189.73613064,8.42100313644,41.2797647,-85.7051758,-0.358330275839,-1.47467045941,0.85498796033,1100.83615074,7.00382530706,405.156999586,6.00427464529,209.893093466,5.34659832236,0.00927295596875,17.3,1.71659853722,5.56556516834,7.8,16.4214285714,25.1
NLA06608-2824,1,-1.1711829815,225,822.770712209,219.817811645,400.991369913,603.365274453,178.962054335,297.146251923,216.242566903,28.5878077975,160.08841698,8,6.67708346125,794.0,5.3375380797,208.0,10.6834631894,24.2578281038,11.4642255435,50.5622725,3.92320569543,1951.563466,1621.146249,7.39088873913,8.26953335394,481.569526,223.2526503,5.40830409113,6.87019887398,4.9,1.58923520512,1333831.65388,978143.351456,350560.826209,1562318.05351,14.2616812081,183685.74209,134702.896621,48276.7261688,215151.252561,12.2790965601,41299.4714478,10.318960381,41.7646173,-98.6608346,3.00973337952,4.28089610865,2.54301796456,963.711975075,6.87079246892,275.513066933,5.61863505735,436.492889286,6.07877208485,0.00677092819334,6.6,1.04478793719,2.84279560851,20.5,24.1833333333,27.1
NLA06608-2891,1,-1.10866262452,197,719.509383378,302.217158177,134.651474531,506.951742627,247.683646112,72.1179624665,194.246648794,153.150134048,0.0,7,6.67203294546,790.0,2.07944154168,8.0,11.0532337373,22.9085255675,11.175013587,25.32907749,3.23195304369,5996.252123,5521.396295,8.61638605928,9.39203709438,670.7097888,875.574501,6.77488024348,7.2014842742,11.9,2.47653840012,3972696.4436,2799081.47348,1072512.72697,6017712.984,15.6102178421,629984.069316,443874.019082,170077.412589,954279.635371,13.7687120263,5191.64464662,8.24516121356,41.2322491,-85.9852578,-0.493722170591,-1.47164785862,0.672992408276,1089.88970588,6.99383178284,402.056985294,5.99659383304,208.248161765,5.33873045395,0.0155652008378,18.4,1.52818167768,4.60978711819,7.1,15.7538461538,25.5
NLA06608-2954,1,1.80828877118,207,222.230931706,24.7298756161,43.1459751232,148.168739732,24.7298756161,31.0999765313,32.9047172025,0.0,0.0,7,8.94689552389,7684.0,6.77536609094,876.0,8.36635360035,21.6264286472,7.64836503623,19.14831492,2.95221471802,1323.015505,1806.488677,7.49914028265,7.88081620701,196.0672776,321.0233758,5.77151394229,5.97161153713,2.4,0.875468737354,401457.661806,267665.150611,59441.9990462,630967.991413,13.3550104135,71341.3239034,47565.6290168,10563.1833961,112126.622881,11.6273840731,6494.08753688,8.46900283223,44.0236132,-111.6037333,-1.51519227881,-3.13115531486,-0.493486881477,349.27868602,5.85587013083,41.3731092437,3.72263113462,64.9616501146,4.17379709754,0.00176062916127,0.6,0.300545741811,1.35059568302,21.3,21.7,21.9
NLA06608-2972,1,3.04452243772,231,549.93331392,146.39895166,302.815375655,424.005241701,116.149679674,249.658998253,171.798485731,41.7277227723,130.070762959,8,8.58485183989,5350.0,5.84932477995,347.0,10.6868707236,24.2369404226,11.1675226449,54.12101543,3.99122256569,258.4678751,205.4391886,5.32515007092,6.24792233469,91.59924687,28.29342198,3.34262933876,5.21060002481,1.7,0.530628251062,112977.853796,87107.2928172,35294.1415113,136010.212316,11.8204852525,15559.4953116,11996.5592252,4860.76705231,18731.5495007,9.8379645203,10064.354271,8.90711058013,42.4532572,-100.649942,-0.49817981585,0.507322928066,-0.299464951146,662.04609375,6.49533518153,187.817578125,5.23547116263,320.538867187,5.77000353948,0.00206982390662,0.8,-1.38629436112,0.25,25.1,25.475,25.9
NLA06608-2987,1,1.19392246847,213,761.563904945,356.193320488,115.022479127,534.945407836,308.590879897,81.4149004496,269.564547206,197.422607579,41.0224791265,8,7.1974353541,1336.0,3.36729582999,29.0,10.898063646,22.7285346255,10.828736413,30.92769369,3.43165201845,6310.561036,6071.940228,8.71143347515,9.44312705062,730.404078,969.1975165,6.87646842652,7.28674556168,2.3,0.832909122935,4624170.51063,3248156.54162,1636779.81822,7032797.33964,15.7660950992,738105.845329,518467.760738,261261.289689,1122568.64522,13.9311300506,3722.99825341,7.91264000474,41.6786323,-86.3695021,0.294311091197,-0.648956029106,0.954287165789,1158.24548259,7.05466162409,452.658439841,6.11513784515,216.238431027,5.37638164624,0.00296284296381,1.5,0.405465108108,1.5,26.3,27.1666666667,27.8
