SITE_ID,VISIT_NO,chla_log,DOY_COL,E_pr_gt90,E_pr_gt90_jja,E_pr_gt90_mam,E_pr_gt95,E_pr_gt95_jja,E_pr_gt95_mam,E_pr_gt99,E_pr_gt99_jja,E_pr_gt99_mam,MONTH_COL,TN_tn_log,TN_tn_ugl,TP_tp_log,TP_tp_ugl,airtemp_ann,airtemp_jja,airtemp_mam,area_ha,area_ha_log,cur_NANI,cur_NANI_FERT,cur_NANI_FERT_log,cur_NANI_arcsinh,cur_NAPI,cur_NAPI_FERT,cur_NAPI_FERT_log,cur_NAPI_arcsinh,depth_m,depth_m_log,flux_NFERTxE_pr_gt90,flux_NFERTxE_pr_gt95,flux_NFERTxE_pr_gt99,flux_NFERTxprec_tot_ann_mm,flux_NFERTxprec_tot_ann_mm_log,flux_PFERTxE_pr_gt90,flux_PFERTxE_pr_gt95,flux_PFERTxE_pr_gt99,flux_PFERTxprec_tot_ann_mm,flux_PFERTxprec_tot_ann_mm_log,flux_Q_TN,flux_lnQ_TN,lat_dd,lon_dd,pdsi_ann,pdsi_jja,pdsi_mam,prec_tot_ann_mm,prec_tot_ann_mm_log,prec_tot_jja_mm,prec_tot_jja_mm_log,prec_tot_mam_mm,prec_tot_mam_mm_log,strat_buoy_freq_s2,strat_surfminbot,strat_thermod_log,strat_thermod_m,temp_bot,temp_mean,temp_surf
NLA06608-2954,1,4.91749608935,207,222.230931706,24.7298756161,43.1459751232,148.168739732,24.7298756161,31.0999765313,32.9047172025,0.0,0.0,7,8.94689552389,7684.0,6.77536609094,876.0,8.36635360035,21.6264286472,7.64836503623,19.14831492,2.95221471802,1323.015505,1806.488677,7.49914028265,7.88081620701,196.0672776,321.0233758,5.77151394229,5.97161153713,2.4,0.875468737354,401457.661806,267665.150611,59441.9990462,630967.991413,13.3550104135,71341.3239034,47565.6290168,10563.1833961,112126.622881,11.6273840731,6494.08753688,8.46900283223,44.0236132,-111.6037333,-1.51519227881,-3.13115531486,-0.493486881477,349.27868602,5.85587013083,41.3731092437,3.72263113462,64.9616501146,4.17379709754,0.00176062916127,0.6,0.300545741811,1.35059568302,21.3,21.7,21.9
NLA06608-2972,1,4.97673374242,231,549.93331392,146.39895166,302.815375655,424.005241701,116.149679674,249.658998253,171.798485731,41.7277227723,130.070762959,8,8.58485183989,5350.0,5.84932477995,347.0,10.6868707236,24.2369404226,11.1675226449,54.12101543,3.99122256569,258.4678751,205.4391886,5.32515007092,6.24792233469,91.59924687,28.29342198,3.34262933876,5.21060002481,1.7,0.530628251062,112977.853796,87107.2928172,35294.1415113,136010.212316,11.8204852525,15559.4953116,11996.5592252,4860.76705231,18731.5495007,9.8379645203,10064.354271,8.90711058013,42.4532572,-100.649942,-0.49817981585,0.507322928066,-0.299464951146,662.04609375,6.49533518153,187.817578125,5.23547116263,320.538867187,5.77000353948,0.00206982390662,0.8,-1.38629436112,0.25,25.1,25.475,25.9
NLA06608-2987,1,2.71997877197,213,761.563904945,356.193320488,115.022479127,534.945407836,308.590879897,81.4149004496,269.564547206,197.422607579,41.0224791265,8,7.1974353541,1336.0,3.36729582999,29.0,10.898063646,22.7285346255,10.828736413,30.92769369,3.43165201845,6310.561036,6071.940228,8.71143347515,9.44312705062,730.404078,969.1975165,6.87646842652,7.28674556168,2.3,0.832909122935,4624170.51063,3248156.54162,1636779.81822,7032797.33964,15.7660950992,738105.845329,518467.760738,261261.289689,1122568.64522,13.9311300506,3722.99825341,7.91264000474,41.6786323,-86.3695021,0.294311091197,-0.648956029106,0.954287165789,1158.24548259,7.05466162409,452.658439841,6.11513784515,216.238431027,5.37638164624,0.00296284296381,1.5,0.405465108108,1.5,26.3,27.1666666667,27.8
NLA06608-3035,1,1.17865499634,206,751.323432343,398.823432343,123.255775578,525.160066007,338.516501651,64.295379538,199.643564356,130.321782178,0.0,7,6.6039438246,738.0,1.94591014906,7.0,10.3218604497,22.2175971255,10.0373641304,26.27209562,3.26850737288,7350.849851,4587.252497,8.4310365393,9.5957183967,1215.04087,727.186241,6.58918262217,7.79568034297,16.0,2.77258872224,3446510.29107,2409041.82412,915815.439102,4680605.17995,15.3589379715,546352.062541,381889.174323,145178.053104,741984.813052,13.5170840544,2042.82894101,7.312446262,41.5509969,-85.2868168,0.618493914604,-1.16711342335,1.13009655476,1020.35045662,6.92790143219,460.839041096,6.13304883039,185.98630137,5.22567302245,0.0101742471741,18.6,1.55928303567,4.75541056289,7.1,13.8470588235,25.7
NLA06608-3083,1,3.02723094061,218,952.386181667,268.041712574,367.323297928,690.713412085,196.012015275,290.8924853,149.444342232,36.555624551,112.888717681,8,6.52941883826,685.0,4.56434819147,96.0,20.1830727003,27.6065866022,19.9529538441,33757.39161,10.426954683,3326.544107,1627.589215,7.39485518978,8.80283644153,459.9098459,187.863818,5.23571732801,6.8241788456,20.0,2.99573227355,1550093.4778,1124197.70017,243233.99966,2162972.59788,14.5869940363,178918.904298,129760.058738,28075.1847102,249660.225518,12.4278561745,28879.5537824,9.96124454214,30.853677,-95.3422617,0.725142597557,2.01807494845,-1.76189771143,1328.94257221,7.1921388465,437.01482485,6.07996711866,459.883748709,6.13097373735,0.00593395323049,9.4,2.9121088152,18.3955505089,21.4,28.2238095238,30.8
NLA06608-3121,1,2.68375750853,219,680.479084856,22.2781856468,86.0929372261,495.37829378,22.2781856468,35.7735473223,169.538614763,0.0,0.0,8,6.12029741895,455.0,3.82864139649,46.0,7.47133647706,19.2690373429,6.5543432971,211.4297955,5.35389300721,185.8969233,31.28849515,3.44325046288,5.91834675906,22.38514144,5.548253936,1.71348327213,3.80204312563,3.6,1.28093384546,21291.1665462,15499.6413424,5304.60812575,30483.48744,10.3249404206,3775.47076092,2748.48456827,940.643286663,5405.50538979,8.59517322983,9276.02254042,8.82554352834,44.9645267,-116.4623588,-2.20769621328,-3.14945138894,-1.81998118175,974.271446863,6.88168995769,46.2737516005,3.83457488026,152.497969636,5.0271512821,0.000428036971337,0.4,-0.69314718056,0.5,20.8,20.975,21.2
NLA06608-3147,1,3.62859852323,233,853.741410488,362.240867993,164.584810127,611.09801085,273.496202531,116.266184449,260.133092224,184.752983725,33.52079566,8,6.90675477865,999.0,3.82864139649,46.0,11.2019905867,23.0555228501,11.5283786232,96.8169697,4.57282228574,5839.536651,7466.922365,8.9182381939,9.36555391998,97.42179855,1182.833398,7.07566802397,5.27222351027,9.1,2.20827441352,6374820.8319,4563021.40442,1942393.6042,9194106.83382,16.0340732752,1009833.85358,722827.136685,307694.109408,1456436.2794,14.1915031053,6982.36294488,8.54149806925,41.077102,-86.4635628,-0.105698547361,-0.78179972109,0.82874253325,1231.31142717,7.11583508133,468.588523786,6.14972503535,239.013732222,5.47652100728,0.00751820772168,9.2,1.88623172683,6.5944720298,14.9,21.14,24.1
NLA06608-3157,1,0.79299251553,192,363.189871263,17.6884051804,17.5233316055,217.84731173,17.6884051804,0.0,50.2622363759,0.0,0.0,7,4.24849524205,70.0,2.07944154168,8.0,10.5576394666,22.9477686034,10.0330486888,2331.871858,7.75442659656,777.7852886,439.2683873,6.08511058686,7.34959810124,132.9259362,77.96478154,4.35625720601,5.58295343153,28.1,3.33576957634,159537.829033,95693.4373013,22078.6115149,273182.998468,12.5178971737,28316.0189706,16984.4180681,3918.68427876,48486.6505575,10.7890437928,8863.65439641,8.78006981865,43.5494252,-115.7987142,-1.95261448343,-2.96429089964,-1.62908523226,621.904526631,6.4327865868,31.0297117054,3.43494518758,91.7298611499,4.51884796584,0.00452149800327,12.2,1.74813019267,5.74385273106,12.3,17.872,24.5
NLA06608-3160,1,5.60374112048,227,856.499575372,336.749044586,289.967303609,677.883227176,276.09745223,244.414861996,289.672186837,135.614012739,154.058174098,8,7.88419993368,2655.0,5.46806014114,237.0,10.8698878469,25.1421079951,12.0895878623,29.22338246,3.37496915801,4189.562684,4147.214498,8.33019218256,9.03349883091,136.7089129,575.9489709,6.35601906458,5.61101449895,6.6,1.88706964903,3552087.45651,2811327.1477,1201332.69292,4189604.89002,15.2481169891,493300.049012,390426.147082,166836.397907,581835.983175,13.2739438711,20450.3359868,9.61610999101,41.036917,-96.8398134,1.60645584659,1.90347476709,1.69821415354,1010.22141296,6.91792480656,380.743335761,5.9421254887,333.325418791,5.80911924641,0.00511907093033,8.7,1.32881870027,3.77657947917,20.3,25.5285714286,29.0
NLA06608-3313,1,2.0451088626,228,315.631031363,46.7709966828,59.9034227986,150.193229795,30.908134801,10.4669028951,84.0359243064,20.3486881785,0.0,8,5.75574221359,316.0,3.7135720667,41.0,9.70830793825,23.178697669,9.34432065217,52.32194824,3.95741594346,1736.005224,557.7849029,6.32397340939,8.15248916795,279.2103016,98.9947511,4.59506682954,6.32511565444,4.0,1.38629436112,176054.224181,83775.5160974,46873.9698794,301280.882778,12.615798274,31245.8153892,14868.3414005,8319.11541017,53470.8376773,10.8868916941,8974.34828252,8.79248099596,42.1231933,-111.8362486,-2.44627551414,-3.11338065137,-1.83017411022,540.138109174,6.29182486459,61.9926199262,4.12701534451,136.110802901,4.91346928124,0.000231482706761,0.2,-0.69314718056,0.5,22.7,22.76,22.9
NLA06608-3329,1,1.30833281965,200,509.721389646,25.8569482288,105.52520436,352.69346049,14.5292915531,71.0095367847,134.269754768,0.0,35.9604904632,7,5.92425579741,374.0,2.30258509299,10.0,7.79258761861,18.4096849878,7.56031702899,70.50080769,4.25562416635,360.3035172,85.87630178,4.45290790944,6.58009588589,19.79037711,15.09605824,2.71443366603,3.67898069561,2.7,0.99325177301,43772.987881,30288.0100489,11530.5899804,74910.8403707,11.2240538903,7694.78378427,5324.28102042,2026.94403785,13168.4572531,9.48557964688,8345.23230019,8.71980107276,48.4574113,-116.824496,-0.946181935923,-1.91885946884,0.567154479676,872.310973085,6.77114598085,65.8861283644,4.18792792412,195.997929607,5.27810409595,0.000523935651011,0.0,0.810930216216,2.25,26.0,26.05,26.0
NLA06608-3480,1,3.66047997959,226,1068.49659202,452.402142162,389.831548199,731.512171373,305.877312561,309.70107108,218.258519961,106.70496592,111.553554041,8,7.38523092307,1612.0,4.47733681448,88.0,16.8760819109,26.6467185023,17.5315443841,14.90959472,2.70200494665,2015.473842,720.5028708,6.57994939989,8.30175684616,341.1543444,73.13290554,4.29227840966,6.52548432633,2.0,0.69314718056,769854.86199,527056.619499,157255.890208,917495.650567,13.7294031184,78142.260334,53497.6105304,15961.8797236,93128.1823648,11.4417321281,69948.2335882,10.8458661273,34.6296809,-97.0899395,0.279649268117,1.48688721239,-2.45027530681,1273.41012472,7.14945371849,502.522743947,6.2196409005,458.43323551,6.12781466607,0.0141933348262,7.97,0.405465108108,1.5,25.96,31.15,33.93
NLA06608-3484,1,4.42484663186,232,506.656957448,140.68489622,272.633774211,429.075246446,132.093674147,238.310744539,190.443701392,43.5507009462,122.346163373,8,8.37077917296,4319.0,5.19295685089,180.0,10.6242404599,24.3298731293,11.0333085011,363.5047313,5.89579231284,258.4678785,205.4391913,5.32515008406,6.24792234784,91.59924807,28.29342235,3.34262935184,5.21060003791,1.9,0.641853886172,104087.195605,88148.8716367,39124.6000022,130464.332766,11.7788551563,14335.0592836,12140.0071676,5388.30407738,17967.7618726,9.79633442403,5360.98396583,8.27725821293,42.6269512,-100.6121255,-0.605456300092,0.327085988284,-0.431011151206,635.050848579,6.45370507219,184.262381315,5.21636072726,289.585767691,5.66845151459,0.000512771429525,0.1,0.223143551314,1.25,25.4,25.475,25.5
NLA06608-3608,1,3.96745771232,228,924.975690608,394.064825047,238.035359116,738.760405157,331.866482505,187.910497238,378.657090239,195.405709024,65.4950276244,8,7.50714107973,1821.0,5.25227342805,191.0,10.4538056551,24.7521034661,11.5477898551,25.78544701,3.2498102634,5317.268639,5027.123046,8.52260314042,9.27186222617,628.8199951,692.3901254,6.54014956179,7.13699285224,5.3,1.66770682056,4649966.61125,3713839.45824,1903555.78487,5422643.99311,15.5060940761,640444.034412,511510.409567,262178.430194,746865.576998,13.5236404975,31851.3649449,10.0591909155,41.9753622,-97.2361035,1.62150331945,1.40917418101,1.91033984779,1078.6773953,6.98349093566,438.452839568,6.08325225658,289.629924195,5.66860398458,0.002415877589,2.0,0.95899675787,2.60907762338,25.6,26.6666666667,27.6
NLA06608-3644,1,2.95491027903,227,398.664938316,145.621312355,192.741998927,270.864652244,95.8333631324,147.728946898,134.415876989,56.5247630967,77.8911138924,8,7.63191651307,2063.0,4.06044301055,58.0,10.9616994908,24.4576514733,11.3903396739,24.93605463,3.21631473327,1039.167927,823.5218619,6.71359009681,7.63932301379,370.5274506,113.4028548,4.73094656558,6.60807653419,1.4,0.336472236621,328309.292276,223062.962739,110694.413287,382790.176782,12.8552422767,45209.7421137,30716.8248289,15243.144181,52712.0175491,10.8725987455,3405.28062053,7.82343802944,41.7876294,-102.5219427,-0.803359216947,0.0491309258907,-0.276348278906,464.820904571,6.14165217994,162.449133018,5.09036492518,207.95161877,5.33730545058,0.000529473833444,0.2,-1.38629436112,0.25,26.2,26.3,26.4
NLA06608-3656,1,6.05912319558,234,609.363941769,197.141657335,263.302911534,435.174692049,141.727323628,191.777715565,103.610302352,29.5436730123,74.0666293393,8,8.6678520677,5813.0,6.15485809402,471.0,10.2911412716,24.2717275603,10.8501675725,38.23533786,3.64376016286,1123.77026,887.5913048,6.78851139471,7.71759199307,316.7255694,122.2275833,4.80588474385,6.45118535996,1.2,0.182321556794,540866.136173,386257.272732,91963.6034553,647178.377451,13.3803772348,74481.0819526,53190.3509225,12664.0368615,89121.0274505,11.3977505839,20436.6128607,9.61543871927,42.4164663,-99.2910606,1.99845218043,2.90549064298,2.33793982844,729.140060241,6.59186584009,226.149849398,5.42119782999,300.634789157,5.70589620301,0.0,-0.1,-0.287682072452,0.75,23.7,23.6666666667,23.6
NLA06608-3660,1,1.6582280766,235,852.948551449,192.40959041,302.476023976,652.116383616,112.137362637,293.48001998,300.127872128,44.9145854146,186.598901099,8,7.72444664563,2263.0,7.19218205871,1329.0,11.5377668424,25.3323752052,12.8734827899,28.76308807,3.35909290087,4346.130802,4432.345168,8.39668410626,9.07018845126,391.8255464,610.6962136,6.41459964011,6.66396551497,2.7,0.99325177301,3780562.39057,2890404.90189,1330270.32381,4270934.82953,15.2673432909,520892.450766,398245.006301,183286.955104,588456.816892,13.2852588247,15650.0690314,9.34858600691,40.1566865,-96.7797025,0.734688314584,1.2962561709,0.50202917499,963.58353595,6.87065918462,235.87843001,5.46331654523,324.784647447,5.78316233946,0.00107546854546,0.5,-1.38629436112,0.25,26.4,26.6,26.9
NLA06608-3698,1,1.52388002407,200,945.306681034,165.096551724,401.461853448,636.083189655,85.1137931034,300.807327586,198.036422414,0.0,146.47262931,7,5.70378247466,300.0,1.79175946923,6.0,9.85858133635,21.0483453554,7.51895214668,93.75243794,4.54065766921,5424.966464,1055.584359,6.96184978735,9.29191418569,875.4860127,133.7458843,4.89594161371,7.46792668197,2.6,0.955511445027,997850.946958,671439.466023,209044.150013,1442533.23617,14.1819113178,126430.87799,85073.5086888,26486.5564394,182773.533597,12.1160031441,41850.0816783,10.3322044276,41.8909739,-71.6849417,0.0890330904159,0.92606277828,1.12476523527,1366.57314394,7.22006153042,245.539171182,5.50345649126,498.445160346,6.21149357401,0.00309361584775,1.5,0.0874983580584,1.09144047236,25.1,25.7333333333,26.6
NLA06608-3846,1,-0.105360515658,193,765.487096774,135.948387097,315.383870968,634.922580645,106.487096774,315.383870968,243.435483871,0.0,145.435483871,7,4.70048036579,110.0,1.09861228867,3.0,10.8728650159,21.3504458574,8.05174818841,38.00372534,3.63768419018,2273.981293,587.3546075,6.3756287388,8.42243467671,272.2000596,103.5746867,4.6402929631,6.29968786386,8.3,2.1162555148,449612.373272,372924.703148,142982.953081,642317.444427,13.3728379222,79285.0862213,65761.9073691,25213.7539736,113266.88719,11.6375021465,16018.8843518,9.37187897723,41.394105,-71.6657301,0.490248858929,1.27863371372,2.03756642342,1093.57692308,6.99720918339,190.273755656,5.24846385442,401.447963801,5.99507792051,0.0116499160342,17.25,1.36721777733,3.92441689075,9.77,18.7564705882,27.02
NLA06608-3890,1,1.0188473202,192,937.018867925,163.388539483,367.030747729,714.34241789,107.842767296,347.928022362,139.770090846,0.0,139.770090846,7,4.58496747867,98.0,0.0,1.0,10.357650404,21.1042320893,7.69136775362,164.923243,5.10548017172,2427.536692,659.8741716,6.49204916775,8.48777953817,269.5617181,94.24859387,4.54593590707,6.28994799484,19.0,2.94443897917,618314.549246,471376.111244,92230.6729115,888215.266513,13.6969694098,88312.7107316,67325.7684278,13173.1345273,126862.125426,11.7508561492,35594.9740573,10.1703151287,41.5800769,-71.7980271,0.650478655993,1.64574580974,2.07742417003,1346.03732763,7.20492024209,264.889919163,5.5793143403,471.805753685,6.15656736208,0.0113068810321,19.2,1.78446227428,5.9563761896,7.4,17.8109090909,26.6
NLA06608-4413,1,0.940007258491,199,896.153005464,142.828961749,372.654644809,586.214754098,77.1349726776,286.113661202,148.033333333,0.0,98.9519125683,7,5.52545293913,251.0,2.07944154168,8.0,9.74717894282,20.9222755675,7.43925724638,82.1345025,4.40835817787,5424.966464,1055.584359,6.96184978735,9.29191418569,875.4860127,133.7458843,4.89594161371,7.46792668197,2.5,0.916290731874,945965.095839,618799.125441,156261.671277,1425046.23121,14.1697148141,119856.776184,78403.8106765,19798.8490725,180557.874638,12.1038066405,29298.5139131,9.97564747403,41.9202851,-71.7690605,-0.0236690210232,0.708300939628,1.06547312396,1350.00695971,7.20786502676,231.001831502,5.44242563907,490.11978022,6.19464981066,0.0,0.0,-0.69314718056,0.5,25.9,25.9,25.9
NLA06608-ACAD_LAKES_0435,1,0.0392207131533,213,1026.89142857,80.8742857142,364.579999999,647.651428571,0.0,310.625714286,392.831428571,0.0,192.84,8,5.01727983681,151.0,2.30258509299,10.0,7.16757962775,17.1092909661,4.61942028986,7.388189851,1.99988275922,977.2429076,563.1921467,6.33362086068,7.57788268948,228.5220982,214.5984117,5.36876842896,6.12478488325,4.4,1.48160454092,578337.188084,364752.19837,221239.575548,868387.684131,13.6743935346,220369.269559,138984.967907,84301.0006372,330889.943772,12.7095411029,54567.6037146,10.5975510471,44.40788,-68.268509,2.64193964005,2.90026926994,3.30605101585,1541.90304183,7.34077267396,259.072243346,5.55710695464,492.996197719,6.20050146148,0.00265669539025,1.15,-0.338288873505,0.71298929443,25.75,26.16875,26.9
NLA06608-ALPS-1218,1,0.0861776962411,215,864.363636364,50.1711229947,382.128342246,693.064171123,21.0,325.0,306.0,0.0,151.0,8,6.02586597383,414.0,2.63905732962,14.0,6.77455793825,18.1533217632,4.48232336957,9.917666192,2.29431763071,414.6492695,117.8078797,4.76905515947,6.72058166377,42.2719092,44.74234185,3.80092029823,4.43740983753,4.5,1.50407739678,101828.84729,81648.420496,36049.2111882,156614.902192,11.9615452189,38673.6533009,31009.3140684,13691.1566061,59480.8896531,10.9934103576,943.954778617,6.54043366099,44.836404,-67.881905,1.47763011456,1.97736849785,2.60762577057,1329.40939597,7.19249005941,196.765100671,5.2820106349,496.201342282,6.20698177638,0.0153452969402,11.12,0.310754142438,1.36445371868,16.48,20.9588888889,27.6
NLA06608-ELS:1C3-003,1,1.00063188031,227,886.809885932,222.380228137,240.904942966,657.098859316,132.787072243,192.117870722,279.650190114,59.0,30.0,8,5.54517744448,256.0,2.19722457734,9.0,4.82582962775,17.3041641545,2.69924365942,16.3776708,2.79591887051,535.4913976,207.2923636,5.33413018133,6.97633287791,73.11946998,79.12036772,4.37097033493,4.98528861571,5.0,1.60943791243,183828.917319,136211.575666,57969.3488899,270850.816777,12.5093234567,70164.7242727,51989.9033775,22126.0258748,103379.670377,11.5461636103,22153.4739008,9.69610499842,45.653548,-69.927263,2.2902867794,2.397346735,2.74456381798,1306.61261261,7.17519327536,365.182432432,5.9003970436,333.621621622,5.8100074814,0.0117410552866,8.7,1.23893847461,3.45194718959,12.7,19.536,21.4
NLA06608-ELS:1D1-035,1,3.44553319548,206,821.385392974,120.46853677,385.258529189,443.51149861,29.9896386151,279.509476876,224.84281021,0.0,224.842810209,7,6.09582456243,444.0,3.13549421593,23.0,10.1193889885,19.9509078139,7.15456521739,81.28505622,4.39796218933,3589.323011,1125.18339,7.02570131469,8.87886608734,494.4182747,150.352353,5.01298155946,6.89653007212,3.6,1.28093384546,924209.200963,499031.77151,252989.395409,1408303.93157,14.1578966529,123497.226553,66682.9973986,33805.6455702,188184.265545,12.1451768977,52361.3965722,10.5562802922,41.848175,-70.617682,-0.706729355857,-0.231913491238,-0.348605645468,1251.62168593,7.13219533821,218.924711081,5.38872788569,464.357919782,6.14065563371,0.000962894989088,0.7,1.17865499634,3.25,23.7,24.05125,24.4
NLA06608-ELS:1D2-087,1,2.82137888641,208,785.501992032,112.442231076,325.0,463.410358566,46.0,251.920318725,99.2988047809,0.0,99.2988047809,7,6.27664348934,532.0,3.55534806149,35.0,8.80371889715,20.0303145168,6.69317934783,12.95861953,2.5617611675,2487.456935,479.8095707,6.17338929748,8.51216337728,298.5730082,60.96195779,4.11025002684,6.39216447145,1.5,0.405465108108,376891.373581,222348.725201,47644.5168929,612659.043667,13.3255638508,47885.7392822,28250.4027183,6053.44954565,77841.079129,11.2624245802,9916.85477352,8.89234649088,42.323799,-72.092123,-0.436326146126,0.153588473797,-0.122530922294,1276.87958115,7.15217455335,275.570680628,5.61884414969,424.35078534,6.0505604371,0.0217284057094,8.3,-0.69314718056,0.5,21.9,26.05,30.2
NLA06608-ELS:1E1-052,1,0.512823626429,219,701.646412884,57.6420204978,266.096632504,541.35431918,17.9450951684,224.379941435,242.775256223,0.0,97.883601757,8,4.86753445046,130.0,2.30258509299,10.0,6.25075885149,18.2275337197,3.9896875,181.9078236,5.20350009504,977.2429076,563.1921467,6.33362086068,7.57788268948,228.5220982,214.5984117,5.36876842896,6.12478488325,15.0,2.7080502011,395161.749496,304886.501144,136729.117718,636454.86726,13.3636687868,150572.20578,116173.777063,52099.1843855,242514.39661,12.3988163551,14799.9029907,9.29273130505,45.207071,-68.209171,1.50012046146,2.04985334554,2.82457738599,1130.08476945,7.03004792611,184.016301816,5.21502435051,383.281788542,5.94877045897,0.0131714756522,17.13,1.64667642414,5.18970276147,8.7,17.3804166667,25.83
NLA06608-ELS:1E1-096,1,1.06815308118,221,729.482858522,59.0933124094,274.297802993,566.648358281,19.09150169,214.507605022,218.953645582,0.0,100.743964269,8,5.46383180503,236.0,2.19722457734,9.0,6.28931136291,18.2306587197,4.01666213768,89.75055865,4.49703425186,974.312234,560.8720424,6.32949279109,7.57487926498,227.5518801,213.7135942,5.36463677378,6.12053026545,5.4,1.68639895357,409146.540755,317817.222032,122804.978389,653160.414742,13.3895780362,155900.403602,121100.457296,46793.3705605,248878.976435,12.4247220189,16689.7979596,9.41290831111,45.219001,-68.077773,1.38913126092,1.95017975539,2.69912534893,1164.54443325,7.0600852451,183.841558844,5.21407429342,397.347020996,5.98481000718,0.000451122618387,0.1,1.44691898294,4.25,22.2,22.29,22.3
NLA06608-ELS:1E1-128,1,1.14740245284,222,896.832310838,63.9591002045,278.535787321,622.253578732,20.4069529652,240.568507158,300.27607362,0.0,143.560327198,8,5.9763509093,394.0,2.07944154168,8.0,6.68804195651,18.3632583574,4.441875,11.89223955,2.47588604873,977.2429076,563.1921467,6.33362086068,7.57788268948,228.5220981,214.5984117,5.36876842896,6.12478488282,6.0,1.79175946923,505088.914371,350448.328798,169113.126505,787681.715834,13.5768493733,192458.789467,133534.629671,64438.7684704,300137.788024,12.6119969416,44088.6595056,10.3843132743,44.849882,-68.429254,1.91904103756,2.44183158875,3.16898822784,1398.60209424,7.24322851265,236.447643979,5.4657268049,433.229057592,6.0712665895,0.0134054172906,10.29,1.19520575685,3.30423757009,11.6,18.6518181818,21.89
NLA06608-ELS:1E2-027,1,2.07191327526,226,820.151969428,210.787046077,233.747245861,645.176035352,128.757388086,199.785781942,177.437303276,0.0,26.6588839182,8,6.4441312567,629.0,3.33220451018,28.0,4.86465975781,17.339516699,2.7344335886,125.7520926,4.8343124498,521.5883618,183.6586469,5.21307885474,6.95002679736,64.8438587,69.98282235,4.24824981694,4.86518883837,1.1,0.0953101798043,150628.000958,118492.157665,32587.8950293,269475.54647,12.5042329286,57396.5495765,45151.2398665,12417.5632734,102683.209392,11.5394038907,22000.3142922,9.68916741825,45.799297,-69.889944,2.13057135454,2.27518078477,2.42158040666,1467.26305033,7.29115407381,401.903504766,5.99621202191,402.390780648,5.99742370761,-0.000171778767653,-0.04,-1.38629436112,0.25,21.19,21.17,21.15
NLA06608-ELS:1E3-002,1,2.43449016387,219,807.914529915,174.811965812,219.115384615,502.166666667,55.2863247863,135.58974359,171.115384615,0.0,41.7606837607,8,6.59441345975,731.0,2.63905732962,14.0,4.53182620309,17.687764698,1.88915307971,23.39068158,3.15233771997,1231.289829,1052.320379,6.95875288971,7.80896488585,386.2307755,404.2570051,6.00205082694,6.64958391125,2.1,0.741937344729,850184.92432,528440.216988,180068.206391,1332441.08718,14.1025232218,326605.10824,203004.392728,69174.592911,511867.539702,13.145821159,2707.87393435,7.5942744799,46.375055,-68.35754,1.32907164097,1.75396859646,2.58749842644,1266.19337017,7.14377033209,344.624309392,5.8424548654,318.79281768,5.76454141743,0.0030878298403,1.09,-0.244599398436,0.783018153717,20.52,21.1025,21.61
NLA06608-ELS:1E3-012,1,0.15700374881,240,748.415458937,222.922705314,140.038647343,523.376811594,117.884057971,113.768115942,206.22705314,29.0,28.884057971,8,5.08140436498,161.0,1.38629436112,4.0,3.23340154556,16.3765690458,0.840892210145,12.06402234,2.49022766305,1231.289829,1052.320379,6.95875288971,7.80896488585,386.2307755,404.2570051,6.00205082694,6.64958391125,9.7,2.27212588551,787572.839398,550760.084736,217016.93072,1359795.45259,14.1228448439,302552.192,211578.742394,83368.730873,522375.930547,13.1661427811,23453.9116214,9.75314796685,46.944636,-68.871133,1.4537062645,1.82662069798,2.37323117256,1292.18770227,7.16409195419,403.802588997,6.00092611744,308.200647249,5.73075102298,0.00908700503174,7.12,-0.147023878843,0.863273363201,13.33,18.1810526316,20.45
NLA06608-ELS:1E3-071,1,1.57277392806,220,828.846994536,184.868852459,225.021857924,532.021857923,52.0218579235,159.956284153,239.087431694,0.0,62.0,8,6.69332366827,807.0,2.83321334406,17.0,4.47856707067,17.4851650603,1.87834692029,7.591014411,2.02696523347,690.7663929,304.6600475,5.71919655662,7.23094940005,117.7199658,114.2644402,4.73851541303,5.46147385305,1.0,0.0,252516.564726,162085.804506,72840.3882965,377309.200638,12.8408202911,94707.7378421,60791.1797697,27319.1915414,141511.907935,11.8601391475,16653.0064133,9.41070144447,46.345672,-68.594335,1.50453829765,1.92669272423,2.73028326035,1238.45973154,7.1216237345,328.318791946,5.79398506303,320.312080537,5.76929577222,0.000467592762155,0.11,-1.38629436112,0.25,20.9,20.955,21.01
NLA06608-ELS:2B2-008,1,1.3787660947,233,501.388764045,70.5056179775,40.0,372.453932584,42.1685393258,0.0,168.107865169,0.0,0.0,8,5.70044357339,299.0,2.07944154168,8.0,6.61939469624,18.7237656038,5.39235960145,6.232827204,1.82983003468,481.0036925,44.53148488,3.79619646439,6.8690232079,17.11540211,5.572271534,1.7178027866,3.53397828228,13.7,2.61739583283,22327.5861651,16585.9266674,7486.09285598,37859.9050481,10.5416479168,2793.87433736,2075.41444626,936.742671723,4737.44973355,8.463254239,5943.99629273,8.3804923627,46.994934,-88.759164,-3.80722824732,-4.52587795258,-3.89576860269,850.182857143,6.7454514524,115.722857143,4.75119816994,127.362857143,4.84704015544,0.0101515968854,14.3,0.951757685595,2.5902585205,4.7,8.43333333333,19.0
